label,summarydescription
1,LuceneTestCase#newFSDirectoryImpl misses to set LockFactory if ctor call throws exception
1,Invalid cookie causing IllegalArgumentException
1,SimpleFSLockFactory ignores error on deleting the lock file
1,double encoding of URLs
1,"Workspace.copy(src, dest) throws unexpected RepositoryException (""Invalid path"")"
1,DictionaryCompoundWordTokenFilter does not properly add tokens from the end compound word.
1,ParallelReader fails on deletes and on seeks of previously unused fields
1,Manually set 'Cookie' & 'Authorization' headers get discarded
1,NumericUtils.floatToSortableInt/doubleToSortableLong does not sort certain NaN ranges correctly and NumericRangeQuery produces wrong results for NaNs with half-open ranges
1,MemoryIndex doesn't call TokenStream.reset() and TokenStream.end()
1,SSL Tunneling does not work with MultiThreadedHttpConnectionManager
1,Invalid query results when using jcr:like with a case transform function and a pattern not starting with a wildcard
1,ClassCastExeption when executing union queries
1,deadlock in TestIndexWriterExceptions
1,[patch] QValueFactoryImpl.equals doesn't do compare correctly
1,NTLM authentication failed due to closing of connection
1,"FieldCache keeps hard references to readers, doesn't prevent multiple threads from creating same instance"
1,SQL2 parser: identifiers should be case sensitive
1,webapp: troubleshooting.jsp fails
1,IndexingQueue not checked on initial index creation
1,Lucene RAM Directory doesn't work for Index Size > 8 GB
1,Warning while building DAV:parent-set for root-node resource
1,memory leak in MultiThreadedHttpConnectionManager
1,max connections per host setting does not work
1,More query classes with missing extractTerms()
1,Scorer.skipTo() doesn't always work if called before next()
1,"Node.setProperty(String, String) does not convert values"
1,Long values not properly stored
1,WebDAV: LocatorFactoryImplEx doesn't properly evaluate resource path...
1,Avoid exceptions during shutting repository down if several PMs/FSs use same DB
1,"BooleanFilter changed behavior in 3.5, no longer acts as if ""minimum should match"" set to 1"
1,InternalXAResource.rollback() can be called twice and without prepare
1,Exception during IndexWriter.close() prevents release of the write.lock
1,document field lengths count analyzer synonym overlays
1,SpanScorer fails when sloppyFreq() returns 0
1,BlockJoinCollector only allows retrieving groups for only one BlockJoinQuery
1,NodeReferencesId.equals() is not symetric
1,CachingHieraarchyManager may serve moved items
1,NullPointerException during indexing in DocumentsWriter$ThreadState$FieldData.addPosition
1,ItemManager.toString() causes StackOverflowError
1,Contrib queries package Query implementations do not override equals()
1,Denying a primaryType does not work in XPath
1,unable to workspace import XML.
1,FastVectorHighlighter: out of alignment when the first value is empty in multiValued field
1,Jcr-Server: registration of ReportTypes fails
1,Infinite loop on basic authentication
1,"DatabaseJournal commits twice inside a transaction, causing an error with MySQL"
1,Repository does not release all resources on shutdown
1,LuceneQueryBuilder assumes readability of root-Node to be granted in any case.
1,ProxyCredentials disclosed to remote host
1,TieredMergePolicy expungeDeletes should not enforce maxMergedSegmentMB
1,NPE in classes of OJB-PM
1,"TaxonomyWriter parents array creation is not thread safe, can cause NPE"
1,BLOBFileValue() might be discarded to early
1,NPE when calling isCurrent() on a ParallellReader
1,DescendantSelfAxisQuery may fail with IOException when session has limited access
1,CookieSpec.formatCookie(Cookie) produces an incorrect cookie header value
1,Requests are retried 3 times unconditionaly
1,JCARepositoryManager does not close InputStream used to obtain repository config from classpath
1,CLONE -ManageableCollectionUtil doesn't support Maps
1,Incorrect usage of AttributeSource.addAttribute/getAttribute leads to failures when onlyUseNewAPI=true
1,PostMethod#setParameter
1,Exception in DocumentsWriter.ThreadState.init leads to corruption
1,inconsistent repository after overlapping node add operations
1,[PATCH] Ordered spanquery with slop can fail
1,NodeTypeRegistry.registerNodeType(NodeTypeDef) does not verify that the referenced namespaces are registered
1,jcr2spi:  Remove sanityCheck() from ItemImpl.getSession()
1,StandardBenchmarker#makeDocument does not explicitly close opened files
1,NullPointerException in AbstractVersionManager.createVersionHistory()
1,QValueFactoryImpl$BinaryQValue must not return 'this' on getBinary
1,"""Directory was previously created with a different LockFactory"" when open, close, delete a repository in a loop"
1,cluster synchronization NPE
1,"DefaultAccessManager#hasPrivileges(String,Set,Privilege[]) doesn't close compiled permissions"
1,Config incorrectly handles Windows absolute pathnames
1,redirect not handled correctly if location header doesn't have a protocol
1,IndexWriter.addIndexesNoOptimize ignores the compound file setting of the destination index
1,KuromojiTokenizer fails with large docs
1,Benchmark's ExtractReuters creates its temp dir wrongly if provided out-dir param ends by slash
1,XPathQueryBuilder may not handle multiple jcr:deref correctly
1,Jcr-Server: Invalid value for HTTP auth header
1,"If you pass Integer.MAX_VALUE as 2nd param to search(Query, int) you hit unexpected NegativeArraySizeException"
1,XPath query with negative numbers incorrect
1,No entry created for this pool.
1,JCRUrlConnection relies on nt:file/nt:resource
1,SPI: Helper does not properly retrieve org.apache.jackrabbit.spi.workspacename param.
1,StaleItemStateException during distributed transaction
1,Node.canAddMixin(String)
1,"TrecDocMaker skips over documents when ""Date"" is missing from documents"
1,IndexWriter.addIndexes* can deadlock in rare cases
1,Error creating DB2 table for Journaling
1,testIWondiskfull checkindex failure
1,multitermquery scoring differences between 3x and trunk
1,"In NRT mode, and CFS enabled, IndexWriter incorrectly ties up disk space"
1,cache getting out of sync with transientstore causes pathnotfoundexception
1,JCR2SPI: test regression for WorkspaceMoveReferenceableTest.testMoveNodesReferenceableNodesNewUUID
1,FSDirectory.list() is inconsistent
1,ConcurrentModificationException in FineGrainedISMLocking
1,NPE Exception Thrown By AbstractJournal During Commit Operation
1,setProperty access control evaluation does not properly cope with XA transactions
1,"IndexWriterConfig does not allow readerTermsIndexDivisor to be -1, while the latest indicates the terms index should not be loaded"
1,Digest auth uses wrong uri in proxy authentication
1,same named child nodes disappear on restore
1,HttpMethodBase: Port mismatch in URL for redirect to absolute location
1,Property.setValue(InputStream) closes stream
1,Add delete term and query need to more precisely record the bytes used
1,NullPointerException on startup if IndexingQueue has pending nodes
1,Connections are not release when a recoverable exception occurs.
1,Text.isDescendant returns false if parent is '/'
1,PlainTextExtractor returns an empty reader when encoding is unsupported
1,Can no longer set a Date property using a Long value
1,HttpClient incorrectly handles Transfer-Encoding header
1,Problem with child order after restoring of parent
1,Repository lock keeps file open
1,Freezes w/ MultiThreadedHttpConnectionManager
1,MockRandomMergePolicy optimizes segments not in the Set passed in
1,Incorrect parsing by QueryParser.parse() when it encounters backslashes (always eats one backslash.)
1,Nullpointer when creating URI from scheme specific part with null fragment
1,LevenshteinDistance code normalization is incorrect
1,MockRAMDirectory (used only by unit tests) has some synchronization problems
1,Query throws UnsupportedOperationException
1,Escaped quotes inside a phrase cause a ParseException
1,Change Primitive Data Types from int to long in class SegmentMerger.java
1,SamplingWrapperTest failure with certain test seed
1,PathNotFoundException but item exists
1,builtin_nodetypes.cnd contains non-ascii chars and is not correctly decoded using websphere
1,Registering NodeType from templates throws exception about invalid decl. node type.
1,Fix for NPE's in Spatial Lucene for searching bounding box only
1,Superfluous AndQueryNode  in query tree built by SQL parser
1,rep:excerpt() not working for attribute searches
1,Open-scoped locks may be lost on restart and might not be transferrable
1,[contrib-bdb] initialization fails if directory doesn't exist
1,HttpMultiClient reuses closed connections
1,UserInfo disapears after creating URI
1,SnapshotDeletionPolicy.snapshot() throws NPE if no commits happened
1,Remove FieldMaskingSpanQuery (or fix its scoring)
1,JCR-Server: respect maximal value for timeout
1,Using the WeightedTerms option in the Highlighter can cause fragments to be supressed for indexes with deletes
1,QueryResult's RowIterator.getSize returned the wrong size of the results after I implemented my own AccessManager
1,EnhancementsPayloadIterator.getCategoryData(CategoryEnhancement) problematic usage of Object.equals()
1,HttpClient does not correctly handle escaped characters in HTTP header elements
1,Nodes that have properties marked for async extraction should be available for querying
1,WriteLineDocTask should keep docs w/ just title and no body
1,JcrParser: use of bitwise instead of logical AND operator
1,Incorrect handling of InputStreams when connecting to a server that requires authentication
1,MultiIndexDocValues pretends it can merge sorted sources
1,IndexCommit.equals() bug
1,BlockJoinQuery doesn't implement boost
1,Retry on ConnectionException does not work
1,Some small fixes after the flex merge...
1,ICU collator thread-safety issues
1,"NamespaceRegistry.registerNamespace(pre, uri)  might accidentally remove namespace in certain situations"
1,ConcurrentModificationException in SessionItemStateManager.getIdOfRootTransientNodeState()
1,RangeQuery equals method does not compare collator property fully
1,FilterIndexReader in trunk does not implement getSequentialSubReaders() correctly
1,DefaultHttpParamsFactory.getDefaultParams() is not thread safe
1,Field.setValue(...) doesn't properly handle switching between byte[] and other types
1,unsynchronized access on 'itemCache' map in ItemManager 
1,ClassCastException when registering new node type
1,IOExeception can cause loss of data due to premature segment deletion
1,NoSuchItemStateException if Node.checkin() is invoked within a transaction
1,DefaultHighlighter.java does not encode illegal XML characters
1,DefaultRedirectHandler not resolving relative location URI wrt the request URI
1,System properties does not get replaced in a Cluster configuration
1,QueryParser escaping/parsin issue with strings starting/ending with ||
1,HttpState#matchCredentials is broken
1,AbstractClientConnAdapter#abortConnection() does not release the connection if called from the main execution thread while there is no blocking I/O operation 
1,Connection.setAutoCommit(...) fails if connection is managed for JNDIDatabasePersistenceManager
1,TestStressIndexing2 testMultiConfig failure
1,small SentinelIntSet can cause infinite loop on resize
1,PrivilegeDefinition should implement equals and hashcode
1,CLONE -Merge error during add to index (IndexOutOfBoundsException)
1,IndexMerger: Synchronization issue on repository shutdown
1,java.lang.IllegalStateException: Connection already open.
1,ParallelTermEnum is BROKEN
1,JCARepositoryHandle.login(...) methods never throw NoSuchWorkspaceException
1,Registering node type names with spaces fails in clustered environment
1,ResidualProperties Converter uses wrong AtomicType Converter on update
1,principalbased ACL editing fails if principalName differs from the authorizableID
1,Binding repository to a nameserver with RegistryHelper causes failure on lookup.
1,org.apache.http.impl.client.cache.memcached.MemcachedHttpCacheStorage should verify class of returned object before casting
1,HttpClient throws NPE on Invalid Port when used with MultiThreadedHttpConnectionManager
1,DefaultClientRequestDirector doesn't release connections back to ClientConnectionManager on exceptions
1,DEFAULT_ATTRIBUTE_FACTORY faills to load implementation class when iterface comes from different classloader
1,Node deleted while query is executed should not affect result size
1,ClassCastException in ParallelReader class
1,"intermittent deadlock in TestAtomicUpdate,TestIndexWriterExceptions"
1,AssertionError on creating doc containing field with empty string as field name
1,cache does not validate multiple cached variants
1,encode/decode
1,IndexWriter & ConcurrentMergeScheduler deadlock case if starting a merge hits an exception
1,IndexWriter commits update documents without corresponding delete
1,Unable to login with two different Credentials to same workspace in one Transaction
1,SimpleText has a bulk enum buffer reuse bug
1,cache module does not completely handle upstream Warning headers correctly
1,RMI: Property.getValue() fails with EOFException after many reads
1,CompactNodeTypeDefReader adds nt:base as declared supertype even if already extending
1,HTMLStripCharFilter produces invalid final offset
1,FileNotFoundException thrown by Directory.copy()
1,Session logout doesn't release locks acquired using addLockToken
1,NameSet does not implement equals(Object) and hashCode() methods
1,InstantiatedIndexReader does not handle #termDocs(null) correct (AllTermDocs)
1,Large Lucene index can hit false OOM due to Sun JRE issue
1,DataStore: changing the modified date fails if the file is open for reading (Windows only)
1,Adding nodes from concurrently running sessions cause exceptions
1,Exception not caugh in DefaultResponseParser
1,Redirect and Kerberos authentication in conflict
1,Document with no term vectors mixed with ones that have term vectors cause EOFException during merge
1,JNDI data sources with BundleDbPersistenceManager: UnsupportedOperationException
1,BundlePersistenceManager.externalBLOBs can not be configured
1,no-cache directives with field names are transmitted downstream
1,Merging of compressed string Fields may hit NPE
1,VersionIteratorImpl problem?
1,Uncommitted changes or connection leak with Container Managed Transactions
1,TestBooleanMinShouldMatch test failure
1,Node.restore() may throw InvalidItemStateException
1,Creating a node of type nt:hierarchyNode (or derived) on a JCR 1.0 compliant repository fails
1,Inconsistent state when removing mix:lockable from a locked Node
1,JCR2SPI: updating events swallowed (CacheBehavior.OBSERVATION)
1,Session.impersonate non-functional
1,Avoid premature publication of XAItemStateManager
1,Possible HttpClient codepage issue (ascii/ebcdic) on WebSphere z/OS
1,empty host header with ip address
1,addIndexesNoOptimize should not enforce maxMergeDocs/maxMergeSize limit
1,Duplicate hits and missing hits in sorted search
1,WorkspaceInfo.dispose() does not deregister SharedItemStateManager from virtual item state providers
1,Crashes when it gets a redirect
1,Deadlock with MultiThreadedHttpConnectionManager
1,Session.getUserID returns first principal in the set obtained from Subject.getPrincipals()
1,DbDataStore keeps ResultSets open
1,AlreadyClosedException on initial index creation
1,"Exception in deleteDocument, undeleteAll or setNorm in IndexReader can fail to release write lock on close"
1,AbstractLoginModule must not call abort() in commit()
1,Item.remove fails if a child-item is not visible to the editing session
1,Response Folded Headers throws HttpException
1,InstantiatedIndexReader.norms called from MultiReader bug
1,setFetchSize() fails in getAllNodeIds()
1,Concurrency issues in SegmentInfo.files() could lead to ConcurrentModificationException
1,"BLOBFileValue.read(byte[] b, long pos) ignores return value of InputStream.skip"
1,Several bugs in last SVN commit
1,NTCollectionConverterImpl throws a null pointer exception on update
1,"[PATCH] RussianAnalyzer's tokenizer skips numbers from input text,"
1,Netscape proxy problem wtih POST
1,Updates to multiple workspaces (e.g. in a transaction) locked in cluster journal
1,RangeQuery & RangeFilter used with collation seek to lowerTerm using compareTo()
1,spi2dav: avoid reusing the same document in repositoryserviceimpl
1,TestPagedBytes failure
1,NOT_ANALYZED fields can double-count offsets
1,Unable to add/lock and unlock/remove Node with shared Session in 2 Transactions
1,Instantiated/IndexWriter discrepanies
1,NRT reader/writer over RAMDirectory memory leak
1,Version history recovery fails in case a version does not have a jcr:frozenNode
1,Invalid journal records during XATransactions
1,TermsFilter.getDocIdSet(context) NPE on missing field
1,Surround Query doesn't properly handle equals/hashcode
1,CorruptIndexException on indexing after a failure occurs after segments file creation but before any bytes are written
1,error handling duplicate connection headers
1,FieldBoostMapAttribute in contrib/qp is broken.
1,Jackrabbit thread contention issue due to fat lock
1,Simple Webdav: dir with same name as repository has incorrect behavior
1,DatabaseFileSystem: mysql.ddl works for mysql5 but not mysql 4.1.20
1,SingleClientConnectionManager Needs to Recreate UniquePoolEntry
1,PerFieldCodecWrapper causes crashes if not all per field codes have been used
1,FastVectorHighlighter adds a multi value separator (space) to the end of the highlighted text
1,NodeState and NodeStateListener deadlock
1,Under Heavy load in a Cluster HTTP Threads Block and stall requests
1,URI.getHost() generates IllegalArgumentException
1,potential infinite loop around InternalVersionImpl.getSuccessors
1,MultiTermsEnum over-shares between different Docs/AndPositionsEnum
1,Lock.getNode() does not return lock holder
1,MultiPhraseQuery sums its own idf instead of Similarity.
1,ConcurrentModificationException in IndexMerger
1,null domains break Cookie.java
1,PROPPATCH on collection gets 403 Forbidden
1,JCR-RMI problem with large binary values
1,"FuzzyQuery produces a ""java.lang.NegativeArraySizeException"" in PriorityQueue.initialize if I use Integer.MAX_VALUE as BooleanQuery.MaxClauseCount"
1,UUID check in BundleFsPersistenceManager.getListRecursive() leads to endless loop
1,Query for all node fails after restart
1,[jcr-rmi] workspace.copy doesn't work
1,incorrect snippet returned with SpanScorer
1,Merge error during add to index (IndexOutOfBoundsException)
1,URLEncodedUtils fails to parse form-url-encoded entities that specify a charset
1,Workspace.getImportHandler() doesn't handle namespace declarations in document view when they are reported as attributes
1,addIndexes(IndexReader) incorrectly applies existing deletes
1,NodeType.canSetProperty() does not include type conversion
1,In case of ConnectTimeoutException : HttpRequestRetryHandler is not used.
1,Disallow unregistering of node types still (possibly) in use
1,Lock.obtain(timeout) behaves incorrectly for large timeouts
1,Parametrizing H1 and H2
1,webdav: nullpointer exception while getting the tikka detector 
1,BasicCookieStore.getCookies() returns non-threadsafe collection
1,Generated cluster node id should be persisted
1,Redirect 302 to the same URL causes max redirects exception
1,Virtual host setting does not apply when parsing and matching cookies
1,Rollback doesn't preserve integrity of original index
1,SO_TIMEOUT not set early enough for SOCKS proxies in PlainSocketFactory
1,NPE in RepositoryServiceImpl.getPropertyInfo()
1,Deleting binary property does not remove 'blob file' in filesystem
1,Port fix for HTTPCLIENT-633 to 4.0
1,WebDAV LocatorFactoryImpl$Locator.getHref() constructs root resource URLs incorrectly
1,small float underflow detection bug
1,ResponseCachingPolicy uses integers for sizes
1,NullPointerException from SegmentInfos.FindSegmentsFile.run() if FSDirectory.list() returns NULL 
1,ItemState constructor throws IllegalArgumentException
1,SQL2 query: QOMFormatter create incorrect NOT conditions
1,redefinition of xml-namespace mapping should not be allowed
1,FileDataStore: garbage collection can delete files that are still needed
1,Spell Checker suggestSimilar throws NPE when IndexReader is not null and field is null
1,MultiThreadedHttpConnectionManager daemon Thread never GC'd
1,"shareable nodes: wrong path returned, causes remove() to delete wrong node"
1,Possible NPE in HttpHost
1,Nodes having OPV=Ignore are removed on restore
1,Lucene can incorrectly set the position of tokens that start a field with positonInc 0.
1,TestParallelTermEnum fails with Sep codec
1,session.setNamespacePrefix() creates ambiguous mappings
1,Cannot clone BasicClientCookie2 without specified ports
1,Saving concurrent sessions executing random operations causes a corrupt JCR
1,ConnPoolByRoute driving RouteSpecificPool to IllegalState
1,document with no term vector fields after documents with term vector fields corrupts the index
1,Deadlock between SingleClientConnManager.releaseConnection() and SingleClientConnManager.shutdown()
1,o.a.j.core.integration.PrepareTestRepository fails on 2nd and every subsequent invocation
1,NullPointerExc. when indexing empty field with term vectors
1,Don't leak deleted open file handles with pooled readers
1,IndexMerger throws null pointer exception without stacktrace
1,MoreLikeThis reuses a reader after it has already closed it
1,HttpClient does not properly handle 'application/x-www-form-urlencoded' encoding
1,TestDocValuesIndexing.testAddIndexes failures on docvalues branch
1,HTMLTextExtractor modifying UTF-8 encoded String
1,Crash when querying an index using multiple term positions.
1,JCR2SPI NodeEntryImpl throws NPE during reorderNodes
1,httpclient charset encooding loosing problem
1,Changes of JCR-313 introduced db-transaction problem
1,FineGrainedISMLocking problems
1,AnalyzingQueryParser can't work with leading wildcards.
1,"[PATCH] When locks are disabled, IndexWriter.close() throws NullPointerException"
1,In XA transaction session.addLockToken() does not have effect
1,CacheEntryUpdater does not properly update cache entry resource
1,StandardTokenizer loses Korean characters
1,Oracle JNDI DataSource support
1,[PATCH] MultiSearcher problems with Similarity.docFreq()
1,ParallelMultiSearcher should shut down thread pool on close
1,IndexReader.getCurrentVersion() and isCurrent should use commit lock.
1,Multiple namespace definitions in CND prevent definition of node type without child nodes
1,don't call SegmentInfo.sizeInBytes for the merging segments
1,MatchAllDocsQuery.toString(String field) does not honor the javadoc contract
1,ManagedConnection#cleanup doesn't refresh the session
1,OpenBitSet#hashCode() may return false for identical sets.
1,InitiatedIndex: CCE on casting NumericField to Field
1,Wire produces invalid log skipping zero bytes in certain cases
1,Query with document order fails when result set size > caching hierarchy manager size
1,add/remove dispatchers from DelegatingObservationDispatcher is not synchronized
1,SQL2 ISDESCENDANTNODE BooleanQuery#TooManyClauses returns
1,Field names can be wrong for stored fields / term vectors after merging
1,HttpClient should always override the host of HostConfiguration if an absolute request URI is given
1,Kerberos cross-realm support is broken
1,"""Socket Closed"" IOException thrown by HttpConnection"
1,NPE in NearSpansUnordered.isPayloadAvailable() 
1,QOM to SQL2 doesn't cast numeric literals
1,PdfTextExtractor does not close temp file in case of an error
1,ChainedFilter does not work well in the event of filters in ANDNOT
1,Missing 'node removed' event when removing a version
1,MergeThread throws unchecked exceptions from toString()
1,[PATCH] NullPointerException when using nested SpanOrQuery in SpanNotQuery
1,isCurrent() and getVersion() on an NRT reader are broken
1,JCR-Server: Workspace.restore not mapped correctly
1,BoostingTermQuery.explain() bugs
1,OCM:The UUID of the collection elements changes on update.
1,failing Node.lock() might leave inconsistent transient state
1,Default proxy set at the client level has no effect
1,Spellchecker's dictionary iterator misbehaves
1,"XPath relative path support missing for ""is null"" and ""is not null"""
1,"ChunkedInputStream broken (2 bugs + fixes, 1 suggestion)"
1,Checking of stale connections is broken
1,HttpClient 4.1 ignores request retry handler and stops retrying when a read timeout is followed by a connection refusal
1,WorkspaceInfo.dispose() does not deregister from obs dispatcher
1,JCR2SPI NamespaceRegistryImpl.unregisterNamespace passes prefix to storage when uri is expected
1,NPE when copying nodes with Workspace.copy()
1,JCR-2523 break the transaction handling in container managed environment
1,Missing synchronization in InternalVersionHistoryImpl
1,Don't commit an empty segments_N when IW is opened with create=true
1,FSDirectory.openFile(String) causes ClassCastException
1,IndexReader.clone can leave files open
1,trunk TestRollingUpdates.testRollingUpdates seed failure
1,Overwriting a reference property with different type corrupts rep
1,"After RepositoryImpl instance has been created and shut down, some classes cannot be unloaded"
1,Missing support for lock timeout and ownerHint in jcr-server
1,ConcurrentScheduleManager.addMyself() has wrong inted
1,[PATCH] DbDataStore: Make sure streams are closed
1,FrenchAnalyzer's tokenStream method does not honour the contract of Analyzer
1,Bugs in org.apache.lucene.index.TermVectorsReader.clone()
1,Deadlock caused by versioning operations within transaction
1,URIResolverImpl: use of bitwise instead of logical AND operator
1,Merging implemented by codecs must catch aborted merges
1,Deadlock in DBCP when accessing node
1,Cookie.parse exception when parsing expiry date in single quotes
1,getAllLinearVersions does not return the base version
1,WorkspaceImpl.dispose() might cause ClassNotFoundException
1,Cluster revision entries should be retrieved in order
1,Request/Response race condition when doing multiple requests on the same connection.
1,DataStore.close() is never called
1,"If you hit the ""max term prefix"" warning when indexing, it never goes away"
1,JCR2SPI: VersionManagerImpl.getVersionableNodeEntry uses toString() rather than getString() to obtain property value
1,TestNRTManager hang
1,TestAddIndexes reproducible test failure on turnk
1,ArrayStoreException while reregistering existing node types
1,There are a few binary search implmentations in lucene that suffer from a now well known overflow bug
1,corrupted paths after moving nodes
1,Deadlocks in ConcurrentVersioningWithTransactionsTest
1,SpanOrQuery skipTo() doesn't always move forwards
1,TestIndexWriterOnDiskFull.testAddIndexOnDiskFull fails with java.lang.IllegalStateException: CFS has pending open files 
1,Security issue - DigestScheme uses constant nonce count value
1,ISOLatin1AccentFilter discards position increments of filtered terms
1,KeywordTokenizer does not set start/end offset of the Token it produces
1,JCR-SQL2 : no count when WHERE clause is provided
1,spi2dav: Accessing moved referenceble nodes results in PathNotFoundException
1,XPath QueryFormat may produce malformed XPath statement
1,Setting Query.setOffset() passed the results total returns negative getSize() instead of zero
1,Deprecated Serializer does not properly delegate method calls.
1,"The ""jackrabbit-pool-"" thread prevents the process from stopping"
1,IllegalStateException: Authentication state already initialized
1,The getOutputStream of the MemoryFileSystem class can replace a folder with a newly created file
1,PropertyValue constraint fails with implicit selectorName using JCR-SQL2
1,NullPointerException when using HttpHead and Request/Response interceptors
1,Incorrect excerpt for index aggregates
1,Two or more writers over NFS can cause index corruption
1,OutOfMemory problem: HandleMonitor does not release closed input streams
1,Range queries fail on large repositories
1,NPE in ObservationManagerImpl.getRegisteredEventListeners() during shutdown after broken startup
1,Missing sync in IndexWriter.addIndexes(IndexReader[])
1,Hop 0 sample app doesn't exit because of on-daemon thread pool-1-thread-1
1,FALSE predicate always returns true
1,PulsingTermState.clone leaks memory
1,Deadlock  on concurrent read & transactional write operations
1,IOUtils - getCreated(...) - SimpleDateFormat is not threadsafe
1,SnowballFilter loses token position offset
1,Cookie.java hashCode method violates contract
1,Concurrent add/remove child node operations in a cluster may corrupt repository.
1,CachingWrapperFilter throws NPE when Filter.getDocIdSet() returns null
1,TestAddIndexes#testAddIndexesWithThreads fails on Realtime
1,[httpclient] Incorrect credentials loop infinitely
1,WeightedSpanTermExtractor incorrectly treats the same terms occurring in different query types
1,upgrade icu jar to 4.8.1.1 / remove lucenetestcase hack
1,"When reopen returns a new IndexReader, both IndexReaders may now control the lifecycle of the underlying Directory which is managed by reference counting"
1,Wrong implementation of DocIdSetIterator.advance 
1,toString() causes StackOverflowError
1,Indexing configuration not refreshed after node type registration
1,Invalid behavior of StandardTokenizerImpl
1,Static variables need to be final (or access should be synchronised):
1,IndexReader overwrites future commits when you open it on a past commit
1,Background text extraction not possible when supportHighlighting is set true
1,Typo in the DeltaVConstants class in constant XML_CHECKOUT_CHECKIN value
1,Repository lock file is not removed on shutdown
1,Duplicate key in DatabasePersistenceManager
1,"Unable to create repository using jackrabbit-webapp because a directory called ""jackrabbit"" already exists"
1,"[PATCH] Error in GermanStemmer.java,v 1.11"
1,SpellChecker file descriptor leak - no way to close the IndexSearcher used by SpellChecker internally
1,Intermittent thread safety issue with EnwikiDocMaker
1,CheckIndex incorrectly sees deletes as index corruption
1,"TestFSTs.testRandomWords throws AIOBE when ""verbose""=true"
1,ArrayIndexOutOfBoundsException during indexing
1,Persistence data of versioning not cleaned up correctly
1,ClassCastException when updating properties using WebDAV
1,webapp doesn't compile (use of enum keyword)
1,jcr2spi: Unprocessed ItemInfos call to RepositoryService#getItemInfos
1,Creating and saving a mix:versionable node creates two VersionHistory nodes
1,CJKTokenizer convert   HALFWIDTH_AND_FULLWIDTH_FORMS wrong
1,UserManager: concurrent user creation using same intermediate path fails
1,Workspace.clone throws ItemNotFoundException on a referenceable node with children
1,Select * does not return declared properties of node type in FROM clause
1,NPE in OpenOfficeTextExtractor
1,CheckIndex overstates how many fields have norms enabled
1,CustomScoreQuery calls weight() where it should call createWeight()
1,BitVector.isSparse is sometimes wrong
1,GData-server storage fix activation depth
1,Analysis back compat break
1,3.x indexes have the wrong normType set in fieldinfos
1,SessionItemStateManager.getIdOfRootTransientNodeState() may cause NPE
1,fix some more locale problems in lucene/solr
1,JCR2SPI: several broken equals() comparisons
1,"TrecContentSource should use a fixed encoding, rather than system dependent"
1,Versioned node importXML fails
1,EasyX509TrustManager no longer checks cert expiry
1,custom sort broken if IS uses executorservice
1,DEFAULT_HEADERS not added to subsequent requests
1,Search with Filter does not work!
1,Cluster sync not always done when calling session.refresh(..)
1,Can not instantiate lucene Analyzer in SearchIndex
1,"Token of  """" returns in CJKTokenizer + new TestCJKTokenizer"
1,always apply position increment gap between values
1,Possible concurrency bug with Workspace.copy() 
1,automaton termsenum bug when running with multithreaded search
1,Node merge method doesnt seems to recurse thru childs of the right source node
1,exception during writeRequest leaves the connection un-released
1,Host configuration properties not updated when the method is redirected
1,DefaultHttpRequestRetryHandler must not retry non-idempotent http methods (violates RFC 2616)
1,Custom similarity is ignored when using MultiSearcher
1,SegmentReader.getFieldNames ignores FieldOption.DOC_VALUES
1,KeywordMarkerFilter resets keyword attribute state to false for tokens not in protwords.txt
1,BundleDbPersistenceManager does not work with MySQL
1,search vs explain - score discrepancies
1,BLOB Store: only open a stream when really necessary
1,Basic Authentification fails with non-ASCII username/password characters
1,MOVE method returns error 412 Precondition Failed
1,Large file download over webdav causes exception
1,Error logged when repository is shut down
1,Problems mapping custom collections
1,SharedFieldCache can cause a memory leak
1,QueryObjectModel does not generate the corresponding SQL2 Query when dealing with spaces in the path
1,Filters need hashCode() and equals()
1,JCR2SPI: NPE when parentId returned by NodeInfo.getParentId does not show up in parent's child node list
1,IndexOutOfBoundsException from FieldsReader after problem reading the index
1,TestSort testParallelMultiSort reproducible seed failure
1,LuceneQueryFactory should call QueryHits.close() after running a query
1,Locking bug
1,Search results not ordered
1,Prefix fulltext queries with Japanese or Chinese characters fail to match
1,"DefaultRequestDirector converts redirects of PUT/POST to GET for status codes 301, 302, 307"
1,Preemptive auth flags disregarded during ssl tunnel creation
1,TestParser.testSpanTermXML fails with some sims
1,"benchmark cannot parse highlight-vs-vector-highlight.alg, but only on 3.x?!"
1,trectopicsreader doesn't properly read descriptions or narratives
1,Rare thread hazard in IndexWriter.commit()
1,IndexWriter.optimize(boolean doWait) ignores doWait parameter
1,import must not ignore xml prefixed attributes
1,Session#move doesn't trigger rebuild of parent node aggregation
1,XercesImpl is missing in WebDav contrib project
1,suggest.fst.Sort.BufferSize should not automatically fail just because of freeMemory()
1,spi2davex: session-scoped lock tokens not included in if-header
1,jcr:frozenUuid does not contain jcr:content
1,ConcurrentModificationException in QueryStatImpl
1,NullPointerException in NegotiateScheme
1,Database Data Store: close result sets
1,Data Store: UTFDataFormatException when using large minRecordLength
1,Core: WEAKREFERENCE properties object have type REFERENCE when being read from the persistent layer
1,Jcr2Spi: ExportSysViewTest#testExportSysView_handler_session_saveBinary_* occasionally failing
1,Workspace operations (copy/clone) do not handle references correctly
1,NPE if you open IW with CREATE on an index with no segments file
